20,60,80,100,150,200
12.975,14.65,15.075,14.485,14.293333333333333,14.3025
14.6,14.45,14.45,13.905,14.383333333333333,14.3025
12.85,14.35,14.425,14.12,14.196666666666667,14.3025
13.925,14.175,14.0125,13.78,14.273333333333333,14.3025
14.225,14.466666666666667,13.91875,14.295,14.166666666666666,14.3025
15.35,14.458333333333334,13.91875,14.585,14.16,14.3025
14.425,14.683333333333334,14.275,14.3,14.386666666666667,14.3025
14.65,14.558333333333334,14.18125,13.81,14.413333333333334,14.3025
14.5,14.025,14.5125,14.13,14.576666666666666,14.3025
14.075,14.35,14.06875,14.3,14.13,14.3025
14.825,14.408333333333333,13.95,14.645,14.3,14.3025
14.525,14.241666666666667,13.79375,14.275,14.416666666666666,14.3025
12.95,14.541666666666666,14.2625,14.19,14.106666666666667,14.3025
13.75,14.1,14.6,14.54,14.453333333333333,14.3025
15.45,14.725,13.89375,13.55,14.606666666666667,14.3025
14.275,14.033333333333333,14.64375,14.36,14.286666666666667,14.3025
14.25,14.608333333333333,14.0625,14.21,14.32,14.3025
15.2,14.225,14.15,13.985,14.363333333333333,14.3025
14.65,14.033333333333333,14.15,14.325,14.1,14.3025
13.975,14.191666666666666,14.31875,14.055,14.463333333333333,14.3025
12.825,14.733333333333333,14.54375,14.065,14.016666666666667,14.3025
14.025,14.666666666666666,14.13125,14.215,14.153333333333334,14.3025
13.825,14.8,14.11875,14.44,14.4,14.3025
14.425,14.183333333333334,13.8875,14.89,14.5,14.3025
13.6,14.333333333333334,13.80625,14.69,14.303333333333333,14.3025
14.575,14.616666666666667,15.1625,14.28,14.193333333333333,14.3025
14.85,13.916666666666666,14.325,14.43,14.166666666666666,14.3025
13.25,13.675,14.28125,14.48,14.39,14.3025
14.525,14.433333333333334,13.4625,13.695,14.646666666666667,14.3025
13.975,14.025,14.28125,14.41,14.4,14.3025
15.775,14.166666666666666,14.1,14.235,14.193333333333333,14.3025
12.725,14.566666666666666,14.5625,14.485,14.406666666666666,14.3025
14.775,14.35,14.38125,14.23,14.116666666666667,14.3025
14.125,15.141666666666667,14.31875,14.285,14.393333333333333,14.3025
14.125,13.591666666666667,13.775,14.26,14.29,14.3025
15.0,13.883333333333333,14.23125,13.96,14.34,14.3025
15.1,14.708333333333334,14.625,14.345,13.903333333333334,14.3025
14.25,14.016666666666667,14.34375,14.09,13.973333333333333,14.3025
14.175,14.208333333333334,14.2875,14.615,14.3,14.3025
15.15,14.241666666666667,14.14375,14.315,14.326666666666666,14.3025
14.275,14.358333333333333,14.35,14.28,14.313333333333333,14.3025
